score,aw_title,title
0.75, T:Striking Distance,Striking Distance
0.33333333333333337, T:Harvey,Harem
0.7, T:Super Mario Bros.,Super Mario Bros.
0.7619047619047619, T:Surviving the Game,Surviving the Game
0.4117647058823529, T:Mad City,Terminal Velocity
0.7674418604651163, T:Thirty Two Short Films About Glenn Gould,Thirty Two Short Films About Glenn Gould
0.6666666666666667, T:Threesome,Threesome
0.7878787878787878, T:The Nightmare Before Christmas,The Nightmare Before Christmas
0.7391304347826086, T:The Three Musketeers,The Three Musketeers
0.6666666666666667, T:Tombstone,Tombstone
0.4666666666666667, T:Isle of Fury,Trial by Jury
0.6666666666666667, T:True Romance,True Romance
0.6, T:The War Room,The War Room
0.6428571428571428, T:Pagemaster,The Pagemaster
0.5714285714285714, T:Rose France,"Paris, France"
0.3666666666666667, T:The Belles of St.~Trinian's,"The Beans of Egypt, Maine"
0.4444444444444444, T:Hitler,Killer
0.8148148148148149, T:Welcome to the Dollhouse,Welcome to the Dollhouse
0.6363636363636364, T:Germinal,Germinal
0.5, T:Hackers,Chasers
0.5555555555555556, T:Cronos,Cronos
0.7, T:Naked in New York,Naked in New York
0.4285714285714286, T:Kika,Kika
0.7619047619047619, T:Bhaji on the Beach,Bhaji on the Beach
0.7, T:Little Big League,Little Big League
0.6875, T:The Slingshot,The Slingshot
0.43999999999999995, T:The Naked and the Dead,Wide Eyed and Legless
0.45833333333333337, T:Foreign Correspondent,Foreign Student
0.6842105263157895," T:Ciao, professore","Ciao, Professore!"
0.7727272727272727, T:Spanking the Monkey,Spanking the Monkey
0.5, T:The Little Princess,The Little Rascals
0.5454545454545454, T:La Ronde,À la mode
0.33333333333333337, T:Landru,Andre
0.4375, T:The Big Score,The Escort
0.38095238095238093, T:Lawrence of Arabia,Princess Caraboo
0.7083333333333333, T:The Celluloid Closet:,The Celluloid Closet
0.5294117647058824, T:Caf\'e au Lait,Café au Lait
0.4285714285714286, T:Caro Diario,Dear Diary
0.4137931034482759, T:Let's Talk About Sex,I Don't Want to Talk About It
0.7083333333333333, T:The Brady Bunch Movie,The Brady Bunch Movie
0.6153846153846154, T:Home Alone,Home Alone
0.5, T:Ghost,Ghost
0.6, T:Aladdin,Aladdin
0.34615384615384615, T:Rush to Judgement,Terminator 2: Judgment Day
0.7619047619047619, T:Dances with Wolves,Dances with Wolves
0.47619047619047616, T:Dough and Dynamite,Tough and Deadly
0.5555555555555556, T:Batman,Batman
0.7777777777777778, T:The Silence of the Lambs,The Silence of the Lambs
0.7941176470588236, T:Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs
0.782608695652174, T:Beauty and the Beast,Beauty and the Beast
0.6666666666666667, T:Pinocchio,Pinocchio
0.6666666666666667, T:Pretty Woman,Pretty Woman
0.4285714285714286, T:Innocents in Paris,Window to Paris
0.6470588235294117, T:The Wild Bunch,The Wild Bunch
0.4736842105263158, T:Love and Anarchy,Love and a .45
0.40909090909090906, T:Zandy's Bride,The Wooden Man's Bride
0.5714285714285714, T:A Rage in Harlem,A Great Day in Harlem
0.4117647058823529, T:Bye Bye Birdie,Bye Bye Love
0.6, T:One Fine Day,One Fine Day
0.4516129032258065, T:A Farewell to Arms,Candyman: Farewell to the Flesh
0.4285714285714286, T:Fury,Century
0.5, T:Fargo,Fargo
0.7674418604651163, T:Homeward Bound II: Lost in San Francisco,Homeward Bound II: Lost in San Francisco
0.46153846153846156, T:Navy Seals,Heavy Metal
0.7916666666666666, T:Hellraiser: Bloodline,Hellraiser: Bloodline
0.6428571428571428, T:Pallbearer,The Pallbearer
0.5833333333333333, T:Jane Eyre,Jane Eyre
0.375, T:Naked,Loaded
0.5555555555555556, T:Strawberry and Chocolate,Bread and Chocolate
0.7058823529411764, T:The Aristocats,The Aristocats
0.4444444444444444, T:The Secret of my Success,The Flower of My Secret
0.375, T:Touch,Two Much
0.16666666666666663, T:Red,Ed
0.5, T:Trace of Stones,Scream of Stone
0.5, T:My Favourite Year,My Favorite Season
0.5263157894736843, T:A Foreign Affair,A Modern Affair
0.4285714285714286, T:Exit in Red,Condition Red
0.4838709677419355, T:The Hour of the Furnaces,Halfaouine: Boy of the Terraces
0.6176470588235294, T:The Gorge Between Love and Hate,A Thin Line Between Love and Hate
0.6666666666666667, T:The Last Supper,The Last Supper
0.6428571428571428, T:Primal Fear,Primal Fear
0.4285714285714286, T:Jude,Rude
0.4666666666666667, T:Far and Away,Carried Away
0.625, T:All Dogs Go To Heaven,All Dogs Go to Heaven 2
0.7, T:Land and Freedom ,Land and Freedom
0.33333333333333337, T:Meatballs 4,Denise Calls Up
0.38095238095238093, T:Theodora Goes Wild,Theodore Rex
0.4444444444444444, T:Family Business,A Family Thing
0.5, T:Frisk,Frisk
0.30000000000000004, T:Gakko,Sgt. Bilko
0.5294117647058824, T:Jack and Sarah,Jack & Sarah
0.36363636363636365, T:Girl Shy,Girl 6
0.5, T:Les Diaboliques,Diabolique
0.3913043478260869, T:The Big City,"Little Indian, Big City"
0.375, T:Mulan,Roula
0.33333333333333337, T:Marie Baie des Anges,Peanuts – Die Bank zahlt alles
0.46153846153846156, T:Weekend,Happy Weekend
0.7857142857142857, T:Nelly and Monsieur Arnaud,Nelly and Monsieur Arnaud
0.7142857142857143, T:Courage Under Fire,Courage Under Fire
0.7142857142857143, T:Mission Impossible,Mission: Impossible
0.5384615384615384, T:Old Yeller,Cold Fever
0.6875, T:Moll Flanders,Moll Flanders
0.47619047619047616, T:The Butcher's Wife,The Superwife
0.16666666666666663," T:2001, A Space Odyssey","301, 302"
0.5, T:Lionheart,DragonHeart
0.52, T:Keiner liebt mich,Und keiner weint mir nach
0.5263157894736843, T:The Outrage,My Mother's Courage
0.33333333333333337, T:Do or Die,Eddie
0.33333333333333337, T:Keep Cool,Yankee Zulu
0.5, T:Blondie's Holiday,Billy's Holiday
0.5, T:Purple Rain,Purple Noon
0.5555555555555556, T:August,August
0.42307692307692313, T:Sex and The Single Girl,James and the Giant Peach
0.4285714285714286, T:Fear,Fear
0.3448275862068966, T:Kid's in the Hall,Kids in the Hall: Brain Candy
0.6363636363636364, T:Faithful,Faithful
0.7142857142857143, T:Underground,Underground
0.38095238095238093, T:All the King's Men,All Things Fair
0.3846153846153846, T:Airport 75,Bloodsport II
0.7222222222222222, T:Pather Panchali,Pather Panchali
0.47619047619047616, T:The Gold of Naples,The World of Apu
0.33333333333333337, T:Tales from the Darkside- The Movie,Mystery Science Theater 3000: The Movie
0.5, T:Stella,Tarantella
0.5833333333333333, T:Space Jam,Space Jam
0.6923076923076923, T:Barbarella,Barbarella
0.5789473684210527, T:Cruel Intentions,Hostile Intentions
0.375, T:Reality Bites,They Bite
0.375, Tm:Some Call it Loving,Some Folks Call It a Sling Blade
0.56, T:A Month in the Country,The Run of the Country
0.6923076923076923, T:Alphaville,Alphaville
0.7222222222222222, T:Coup de Torchon,Coup de Torchon
0.3142857142857143, T:City That Never Sleeps,Tigrero: A Film That Was Never Made
0.4736842105263158, T:The Eye of Truth,The Eye of Vichy
0.4285714285714286, T:Cows,Windows
0.46153846153846156, T:The Party,It's My Party
0.42105263157894735, T:The Country Girl,Country Life
0.33333333333333337, T:National Lampoon's Vacation,Operation Dumbo Drop
0.5833333333333333, T:A Promise,The Promise
0.7, T:Mrs.~Winterbourne,Mrs. Winterbourne
0.375, T:Leolo,Solo
0.41666666666666663, T:Under the Pampas Moon,Under The Domim Tree
0.5454545454545454, T:The Substitute Wife,The Substitute
0.6153846153846154, T:True Crime,True Crime
0.7058823529411764, T:Butterfly Kiss,Butterfly Kiss
0.368421052631579, T:Laughing Sinners,Feeling Minnesota
0.4736842105263158, T:A Touch of Venus,Delta of Venus
0.47619047619047616, T:Across the Pacific,To Cross the Rubicon
0.4285714285714286, Tm:Gus,Angus
0.4666666666666667, T:Best Friends,Priest Daens
0.5, T:Faces,Faces
0.4285714285714286, T:Toys,Boys
0.5833333333333333, T:The Quest,The Quest
0.4285714285714286, T:Cosi,Cosi
0.46153846153846156, T:Unser Dorf,Sunset Park
0.4117647058823529, T:Guys and Dolls,Mulholland Falls
0.65625, T:The Truth About Cats and Dogs,The Truth About Cats & Dogs
0.736842105263158, T:Oliver & Company,Oliver & Company
0.5, T:The Bride,Celtic Pride
0.6, T:Flipper,Flipper
0.5, T:Thieves,Captives
0.47619047619047616, T:Crows and Sparrows,Of Love and Shadows
0.46153846153846156, T:Dead Again,Dead Man
0.625, T:Man on the Roof,The Horseman on the Roof
0.6538461538461539, T:The Switchblade Sisters,Switchblade Sisters
0.44999999999999996, T:The Horse's Mouth,Mouth to Mouth
0.5333333333333333, T:The Traitors,The Visitors
0.7333333333333334, T:Multiplicity,Multiplicity
0.35, T:The World of Henry Orient,"The Haunted World of Edward D. Wood, Jr."
0.6428571428571428, T:Two Friends,Two Friends
0.3571428571428571, T:The Crazies,The Craft
0.6521739130434783, T:The Great White Hope,The Great White Hype
0.6153846153846154, T:Last Dance,Last Dance
0.41666666666666663, T:Stories of the revolution,War Stories Our Mother Never Told Us
0.7, T:Cold Comfort Farm,Cold Comfort Farm
0.3275862068965517, T:The Secret Life of an American Wife,"Institute Benjamenta, or This Dream People Call Human Life"
0.4347826086956522, T:The Spanish Prisoner,Heaven's Prisoners
0.4285714285714286, T:Final Arrangements,Original Gangstas
0.5454545454545454, T:The Rock,The Rock
0.5151515151515151, T:You Can't Get Away With Murder,Getting Away with Murder
0.5, T:Peter Pan,Cemetery Man
0.6, T:Twister,Twister
0.4, T:Bonfire,Barb Wire
0.2857142857142857, T:Red Garters,Le Garçu
0.5454545454545454, T:New Moon,Honeymoon
0.5789473684210527, T:Out in the World,Ghost in the Shell
0.4444444444444444, T:Hitler,Thinner
0.36363636363636365, T:Die Hard,Spy Hard
0.7727272727272727, T:Brothers in Trouble,Brothers in Trouble
0.46153846153846156, T:The Brave,A Close Shave
0.6875, T:Force of Evil,Force of Evil
0.4, T:The New Kids,The Stupids
0.6428571428571428, T:The Arrival,The Arrival
0.5714285714285714, Tm:The Man from Snowy River,The Man from Down Under
0.7887323943661972, T:Dr.~Strangelove; Or How I learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
0.36363636363636365, T:Carefree,Careful
0.47619047619047616, T:Sons and Lovers,Vermont Is for Lovers
0.7272727272727273, T:A Month by the Lake,A Month by the Lake
0.3902439024390244, T:The Secret of the Loch,Gold Diggers: The Secret of Bear Mountain
0.2857142857142857, T:Slim,Kim
0.3157894736842105, T:Risky Business,Carmen Miranda: Bananas Is My Business
0.5, T:The Best of Times,Ashes of Time
0.5, T:The Jar,The Jar
0.3548387096774194, T:Strange Illusion,Maya Lin: A Strong Clear Vision
0.6923076923076923, T:Stalingrad,Stalingrad
0.6428571428571428, T:The Phantom,The Phantom
0.6923076923076923, T:Striptease,Striptease
0.5555555555555556, T:The Last of the Mohicans,The Last of the High Kings
0.5, T:Heavy,Heavy
0.30000000000000004, T:Attack!,Jack
0.6363636363636364,  T:I Shot Andy Warhol,I Shot Andy Warhol
0.6470588235294117, T:The Grass Harp,The Grass Harp
0.43333333333333335, T:Once Upon A Time in America,Someone Else's America
0.4444444444444444, T:Life in Blossom,Life is Rosy
0.7222222222222222, T:Quartier Mozart,Quartier Mozart
0.33333333333333337, T:Kuchizuki,Touki Bouki
0.4285714285714286, T:It's a Gift,God's Gift
0.6, T:Rules of the Road,Spirits of the Dead
0.6666666666666667, T:Babyfever,Babyfever
0.4666666666666667, T:God's Army,Pharaoh's  Army
0.75, T:Trainspotting,Trainspotting
0.6190476190476191, T:'Til There Was You,Til There Was You
0.736842105263158, T:Independence Day,Independence Day
0.5333333333333333, T:Black Beauty,Stealing Beauty
0.5, T:The Fan,The Fan
0.7666666666666666, T:The Hunchback of Notre Dame,The Hunchback of Notre Dame
0.625, T:The Cable Guy,The Cable Guy
0.6, T:Kingpin,Kingpin
0.3846153846153846, T:Eraserhead,Eraser
0.5, T:The Case of Chatles Peace,The Gate of Heavenly Peace
0.7272727272727273, T:The Nutty Professor,The Nutty Professor
0.5, T:The Garden of Allah,"I, the Worst of All"
0.5217391304347826, Tm:Corvette Summer,An Unforgettable Summer
0.40909090909090906, T:An Imaginary Tale,A Hungarian Fairy Tale
0.3589743589743589, T:The Life and Times of Judge Roy Bean,My Life and Times With Antonin Artaud
0.5882352941176471, T:Night Partners,Midnight Dancers
0.736842105263158, T:Somebody to Love,Somebody to Love
0.40740740740740744, T:Murder by Natural Causes,A Very Natural Thing
0.4411764705882353, T:The Fiend Who Walked the West,The Old Lady Who Walked in the Sea
0.6363636363636364, T:Daylight,Daylight
0.7222222222222222, T:The Frighteners,The Frighteners
0.3529411764705882, T:Shooting Stars,Lone Star
0.5238095238095238, T:Married to the Mob,Harriet the Spy
0.4, T:Manon,Phenomenon
0.55, T:Young and Willing,Walking and Talking
0.6875, T:She's the One,She's the One
0.6666666666666667, T:Time To Kill,A Time to Kill
0.5, T:American Gigolo,American Buffalo
0.7272727272727273, T:Rendezvouz in Paris,Rendezvous in Paris
0.375, T:Kafka,Alaska
0.4285714285714286, T:Fled,Fled
0.5555555555555556, T:Kazaam,Kazaam
0.47058823529411764, T:Magic Mountain,Magic Hunter
0.43999999999999995, T:Stranger Than Paradise,Larger Than Life
0.4347826086956522, T:A Woman Called Moses,A Boy Called Hate
0.3571428571428571, Tm:Power Play,Power 98
0.3571428571428571, Tm:Deathsport,Two Deaths
0.6818181818181819, T:A Very Brady Sequel,A Very Brady Sequel
0.4, T:West Point Story,Stefano Quantestorie
0.6521739130434783, T:Death and the Maiden,Death in the Garden
0.3076923076923077, T:Nell Gwynn,Hedd Wyn
0.7, T:La Collectioneuse,La Collectionneuse
0.46153846153846156, T:Star Maker,Kaspar Hauser
0.33333333333333337, T:Wise Guys,Regular Guys
0.4545454545454546, T:Bishonen,Diebinnen
0.5, T:The Torrent,The Convent
0.6071428571428572, T:The Adventures of Picasso,The Adventures of Pinocchio
0.5625, T:The Apartment,Joe's Apartment
0.65, T:First Wives Club,The First Wives Club
0.6666666666666667, T:Stonewall,Stonewall
0.5, Tm:Ransom,Ransom
0.5294117647058824, T:High School II,High School High
0.4285714285714286, T:China Beach,Phat Beach
0.6, T:Foxfire,Foxfire
0.5, T:Action,Chain Reaction
0.5454545454545454, Tm:Matilda,Matilda
0.375, Tm:Mail,Emma
0.5833333333333333, T:City of Angels,The Crow: City of Angels
0.625, T:House Arrest ,House Arrest
0.6086956521739131, T:Fiend Without a Face,Eyes Without a Face
0.75, T:Bordello of Blood,Bordello of Blood
0.4545454545454546, T:Cop Land,Lotto Land
0.5454545454545454, T:The Story of Qiu Ju,The Story of Xinghua
0.40625, T:The Day the Earth Stood Still,The Day the Sun Turned Cold
0.36363636363636365, T:Flirting,Flirt
0.4117647058823529, T:The Big Street,The Big Squeeze
0.6666666666666667, T:Spitfire Grill,The Spitfire Grill
0.6842105263157895, T:Escape from L.A.,Escape from L.A.
0.5, T:Cyclo,Cyclo
0.6363636363636364, T:Basquiat,Basquiat
0.5, T:Tin Cup,Tin Cup
0.4, T:Go,Dingo
0.7272727272727273, T:Ballad of Narayama,The Ballad of Narayama
0.4347826086956522, T:The Osterman Weekend,Every Other Weekend
0.4117647058823529, T:La Belle Russe,Mille bolle blu
0.7619047619047619, T:Crows and Sparrows,Crows and Sparrows
0.6875, T:The Godfather,The Godfather
0.30000000000000004, T:La Faute de l'Abb\'e Mouret,Maybe... Maybe Not
0.6896551724137931, T:Police Story III: Supercop,Police Story 3: Supercop
0.375, T:Kenny and Co.,Manny & Lo
0.4285714285714286, T:Life,Wife
0.4285714285714286, T:Ace of Aces,Small Faces
0.5, T:Bound,Bound
0.41666666666666663, T:Whirlpool,Carpool
0.4444444444444444, T:Death in Venice,Death in Brunswick
0.4545454545454546, T:Mad City,Kansas City
0.4375, T:The Vanishing,Gone Fishin'
0.4, T:River's Edge,Lover's Knot
0.4375, T:Apres l'Amour,Vive L'Amour
0.5555555555555556, T:House of Angels,Shadow of Angels
0.4444444444444444, T:A Degree of Murder,Killer: A Journal of Murder
0.6842105263157895, T:Nothing to Loose,Nothing to Lose
0.5833333333333333, T:Project X,Project S
0.6153846153846154, T:Girls Town,Girls Town
0.23529411764705888, T:Bye Bye Birdie,Bye-Bye
0.5833333333333333, T:The Relic,The Relic
0.7037037037037037, T:The Island of Dr.~Moreau,The Island of Dr. Moreau
0.4285714285714286, T:First Blood,First Kid
0.4444444444444444, T:Zero Effect,The Trigger Effect
0.46153846153846156, T:The Thing,Sweet Nothing
0.4285714285714286, Tm:Gus,Bogus
0.4545454545454546, T:Proof,Bulletproof
0.5882352941176471, T:Band of Angels,Talk of Angels
0.35185185185185186, T:Love in the Time of Hysteria,The Land Before Time III: The Time of the Great Giving
0.125, T:Red Line 7000,1-900
0.4666666666666667, T:Moulin Rouge,Baton Rouge
0.3783783783783784, T:The Curse of Frankenstein,Halloween: The Curse of Michael Myers
0.6875, T:Twelfth Night,Twelfth Night
0.5384615384615384, T:That Night,Mother Night
0.6363636363636364, T:Liebelei,Liebelei
0.3846153846153846, Tm:Green Ice,Venice
0.6153846153846154, T:Wild Reeds,Wild Reeds
0.7307692307692308, T:For Whom the Bell Tolls,For Whom the Bell Tolls
0.76, T:The Philadelphia Story,The Philadelphia Story
0.7727272727272727, T:Singin' in the Rain,Singin' in the Rain
0.7391304347826086, T:An American in Paris,An American in Paris
0.6153846153846154, T:Funny Face,Funny Face
0.8, T:Breakfast at Tiffany's,Breakfast at Tiffany's
0.6, T:Vertigo,Vertigo
0.6428571428571428, T:Rear Window,Rear Window
0.7083333333333333, T:It Happened One Night,It Happened One Night
0.6363636363636364, T:Gaslight,Gaslight
0.6842105263157895, T:The Gay Divorcee,The Gay Divorcee
0.7619047619047619, T:North by Northwest,North by Northwest
0.6875, T:The Apartment,The Apartment
0.631578947368421, T:Some Like It Hot,Some Like It Hot
